timestamp,block,protocol,supply_rate,borrow_rate,tvl_whype,utilization_pct,tvl_usd,hype_price_usd
2025-06-01T07:40:00+00:00,4654252,HyperFi,3.340469,4.612758,1540255.916323,90.519660,,
2025-06-01T07:40:00+00:00,4654252,HyperLend,3.276460,5.067928,4497726.160683,80.802132,,
2025-06-01T07:45:00+00:00,4654252,HyperFi,3.340469,4.612758,1540255.916323,90.519660,,
2025-06-01T07:45:00+00:00,4654252,HyperLend,3.276460,5.067928,4497726.160683,80.802132,,
2025-06-01T07:50:00+00:00,4654252,HyperFi,3.340469,4.612758,1540255.916323,90.519660,,
2025-06-01T07:50:00+00:00,4654252,HyperLend,3.276460,5.067928,4497726.160683,80.802132,,
2025-06-01T07:55:00+00:00,4654252,HyperFi,3.340469,4.612758,1540255.916323,90.519660,,
2025-06-01T07:55:00+00:00,4654252,HyperLend,3.276460,5.067928,4497726.160683,80.802132,,
2025-06-01T08:00:00+00:00,4657879,HyperFi,3.340469,4.612758,1540255.927743,90.519660,49940107.433760,32.423253
2025-06-01T08:00:00+00:00,4657879,HyperLend,3.276460,5.067928,4497726.188720,80.802132,145830913.568644,32.423253
2025-06-01T08:05:00+00:00,4657879,HyperFi,3.340469,4.612758,1540255.927743,90.519660,,
2025-06-01T08:05:00+00:00,4657879,HyperLend,3.276460,5.067928,4497726.188720,80.802132,,
2025-06-01T08:10:00+00:00,4657879,HyperFi,3.340469,4.612758,1540255.927743,90.519660,,
2025-06-01T08:10:00+00:00,4657879,HyperLend,3.276460,5.067928,4497726.188720,80.802132,,
2025-06-01T08:15:00+00:00,4657879,HyperFi,3.340469,4.612758,1540255.927743,90.519660,,
2025-06-01T08:15:00+00:00,4657879,HyperLend,3.276460,5.067928,4497726.188720,80.802132,,
2025-06-01T08:20:00+00:00,4657879,HyperFi,3.340469,4.612758,1540255.927743,90.519660,,
2025-06-01T08:20:00+00:00,4657879,HyperLend,3.276460,5.067928,4497726.188720,80.802132,,
2025-06-01T08:25:00+00:00,4657879,HyperFi,3.340469,4.612758,1540255.927743,90.519660,,
2025-06-01T08:25:00+00:00,4657879,HyperLend,3.276460,5.067928,4497726.188720,80.802132,,
2025-06-01T08:30:00+00:00,4657879,HyperFi,3.340469,4.612758,1540255.927743,90.519660,,
2025-06-01T08:30:00+00:00,4657879,HyperLend,3.276460,5.067928,4497726.188720,80.802132,,
2025-06-01T08:35:00+00:00,4657879,HyperFi,3.340469,4.612758,1540255.927743,90.519660,,
2025-06-01T08:35:00+00:00,4657879,HyperLend,3.276460,5.067928,4497726.188720,80.802132,,
2025-06-01T08:40:00+00:00,4657879,HyperFi,3.340469,4.612758,1540255.927743,90.519660,,
2025-06-01T08:40:00+00:00,4657879,HyperLend,3.276460,5.067928,4497726.188720,80.802132,,
2025-06-01T08:45:00+00:00,4657879,HyperFi,3.340469,4.612758,1540255.927743,90.519660,,
2025-06-01T08:45:00+00:00,4657879,HyperLend,3.276460,5.067928,4497726.188720,80.802132,,
2025-06-01T08:50:00+00:00,4657879,HyperFi,3.340469,4.612758,1540255.927743,90.519660,,
2025-06-01T08:50:00+00:00,4657879,HyperLend,3.276460,5.067928,4497726.188720,80.802132,,
2025-06-01T08:55:00+00:00,4657879,HyperFi,3.340469,4.612758,1540255.927743,90.519660,,
2025-06-01T08:55:00+00:00,4657879,HyperLend,3.276460,5.067928,4497726.188720,80.802132,,
2025-06-01T09:00:00+00:00,4661507,HyperFi,3.340469,4.612758,1540255.937533,90.519660,49836469.442432,32.355966
2025-06-01T09:00:00+00:00,4661507,HyperLend,3.276460,5.067928,4497726.221431,80.802132,145528278.731304,32.355966
2025-06-01T09:05:00+00:00,4661507,HyperFi,3.340469,4.612758,1540255.937533,90.519660,,
2025-06-01T09:05:00+00:00,4661507,HyperLend,3.276460,5.067928,4497726.221431,80.802132,,
2025-06-01T09:10:00+00:00,4661507,HyperFi,3.340469,4.612758,1540255.937533,90.519660,,
2025-06-01T09:10:00+00:00,4661507,HyperLend,3.276460,5.067928,4497726.221431,80.802132,,
2025-06-01T09:15:00+00:00,4661507,HyperFi,3.340469,4.612758,1540255.937533,90.519660,,
2025-06-01T09:15:00+00:00,4661507,HyperLend,3.276460,5.067928,4497726.221431,80.802132,,
2025-06-01T09:20:00+00:00,4661507,HyperFi,3.340469,4.612758,1540255.937533,90.519660,,
2025-06-01T09:20:00+00:00,4661507,HyperLend,3.276460,5.067928,4497726.221431,80.802132,,
2025-06-01T09:25:00+00:00,4661507,HyperFi,3.340469,4.612758,1540255.937533,90.519660,,
2025-06-01T09:25:00+00:00,4661507,HyperLend,3.276460,5.067928,4497726.221431,80.802132,,
2025-06-01T09:30:00+00:00,4661507,HyperFi,3.340469,4.612758,1540255.937533,90.519660,,
2025-06-01T09:30:00+00:00,4661507,HyperLend,3.276460,5.067928,4497726.221431,80.802132,,
2025-06-01T09:35:00+00:00,4661507,HyperFi,3.340469,4.612758,1540255.937533,90.519660,,
2025-06-01T09:35:00+00:00,4661507,HyperLend,3.276460,5.067928,4497726.221431,80.802132,,
2025-06-01T09:40:00+00:00,4661507,HyperFi,3.340469,4.612758,1540255.937533,90.519660,,
2025-06-01T09:40:00+00:00,4661507,HyperLend,3.276460,5.067928,4497726.221431,80.802132,,
2025-06-01T09:45:00+00:00,4661507,HyperFi,3.340469,4.612758,1540255.937533,90.519660,,
